Date,Cash from Operating Activity,Cash from Investing Activity,Cash from Financing Activity,Net Cash Flow,Sales,Other Mfr. Exp,Employee Cost,Selling and admin,Other Expenses,Other Income,Depreciation,Profit before tax,Tax,Net profit,Net Block,Investments,Other Assets,Cash & Bank,No. of Equity Shares,Total,Close,High,Low,Open,Volume,Ticker,increase,percentage_increase,undervalued
2021-08-01,6157.853846153847,-4578.953846153847,-1568.784615384615,10.115384615384617,77278.84615384616,748.376923076923,3669.984615384615,8383.653846153846,1721.069230769231,2590.3384615384616,2939.830769230769,5081.076923076923,887.9769230769231,4193.1,14511.2,42594.76153846154,13480.915384615384,3045.2153846153847,302080060.0,72637.4076923077,6693.10302734375,7087.105373268206,6445.10338072685,6910.151721381173,1299056.0,MARUTI.BO,280.74609375,0.04194558078712527,0
2021-09-01,5618.184615384616,-4036.484615384616,-1573.5615384615385,8.13846153846154,78660.21538461538,761.3923076923077,3717.6615384615375,8475.584615384616,1740.923076923077,2499.146153846154,2920.976923076923,5033.092307692307,879.1923076923077,4153.900000000001,14415.7,42524.75384615385,13787.93846153846,3044.8384615384616,302080060.0,72889.66923076923,7218.55810546875,7401.807405368378,6593.818590076869,6689.281336828728,1076092.0,MARUTI.BO,90.640625,0.012556610846054011,0
2021-10-01,5078.515384615385,-3494.015384615385,-1578.3384615384616,6.161538461538463,80041.58461538462,774.4076923076923,3765.3384615384616,8567.515384615384,1760.7769230769231,2407.9538461538464,2902.123076923077,4985.107692307693,870.4076923076923,4114.7,14320.2,42454.74615384615,14094.96153846154,3044.461538461538,302080060.0,73141.93076923078,7364.80322265625,7684.259068460316,6981.082441357999,7115.419193771527,724971.0,MARUTI.BO,1093.58935546875,0.14848860484208934,1
2022-02-01,2919.838461538462,-1324.1384615384625,-1597.446153846154,-1.7461538461538453,85567.06153846154,826.4692307692308,3956.046153846154,8935.238461538462,1840.192307692308,2043.184615384616,2826.7076923076925,4793.169230769231,835.2692307692308,3957.9,13938.2,42174.71538461538,15323.053846153844,3042.953846153846,302080060.0,74150.97692307693,8180.61572265625,8879.019593517081,7985.508063716328,8580.821529137158,425160.0,MARUTI.BO,-336.67822265625,-0.041155609072776544,0
2022-03-01,2380.169230769231,-781.669230769231,-1602.2230769230769,-3.723076923076921,86948.43076923078,839.4846153846154,4003.723076923077,9027.169230769232,1860.0461538461536,1951.992307692308,2807.853846153846,4745.184615384615,826.4846153846154,3918.7,13842.7,42104.70769230769,15630.076923076922,3042.576923076923,302080060.0,74403.23846153847,7440.0908203125,8104.491950518886,6436.3542630714655,8104.491950518886,822716.0,MARUTI.BO,895.8740234375,0.12041170532376261,1
2022-04-01,2530.8153846153846,-899.3,-1576.7615384615383,54.75384615384616,90643.65384615384,851.8307692307692,4148.1,9211.192307692309,1907.715384615385,1903.430769230769,2947.230769230769,5138.815384615385,922.0692307692308,4216.746153846154,14839.06153846154,42584.66923076923,16160.192307692309,3019.607692307692,302080060.0,76613.23076923077,7610.20166015625,7939.351500977015,7233.517468190286,7446.094308071797,429123.0,MARUTI.BO,1023.22314453125,0.134454143296676,1
2022-05-01,3221.130769230769,-1559.4,-1546.523076923077,115.20769230769233,92957.5076923077,851.1615384615385,4244.8,9303.284615384617,1935.5307692307688,1946.0615384615385,3105.4615384615386,5580.430769230769,1026.4384615384615,4553.992307692308,15930.923076923078,43134.63846153846,16383.284615384617,2997.0153846153844,302080060.0,78570.96153846153,7843.9375,7972.172313742474,6950.72104618619,7520.446544475512,526327.0,MARUTI.BO,1103.875,0.14072970367242219,1
2022-06-01,3911.446153846154,-2219.4999999999995,-1516.284615384615,175.6615384615385,95271.36153846154,850.4923076923077,4341.5,9395.376923076925,1963.3461538461536,1988.692307692308,3263.692307692308,6022.046153846154,1130.8076923076924,4891.238461538462,17022.784615384615,43684.60769230769,16606.376923076925,2974.4230769230767,302080060.0,80528.69230769231,8335.96484375,8493.380155564451,7437.827591377224,7863.374839525289,713918.0,MARUTI.BO,404.9609375,0.048579971855762426,0
2022-07-01,4601.761538461538,-2879.5999999999995,-1486.046153846154,236.11538461538464,97585.21538461538,849.8230769230769,4438.2,9487.469230769231,1991.1615384615384,2031.3230769230768,3421.923076923077,6463.661538461539,1235.1769230769232,5228.484615384616,18114.646153846155,44234.57692307692,16829.46923076923,2951.830769230769,302080060.0,82486.42307692308,8633.4248046875,8797.433166436036,8174.41590618279,8321.989697638503,758807.0,MARUTI.BO,802.927734375,0.09300222710448026,0
2022-08-01,5292.076923076924,-3539.7,-1455.8076923076924,296.5692307692308,99899.06923076924,849.1538461538462,4534.9,9579.561538461538,2018.9769230769232,2073.953846153846,3580.153846153846,6905.276923076923,1339.546153846154,5565.7307692307695,19206.50769230769,44784.54615384615,17052.561538461538,2929.2384615384613,302080060.0,84444.15384615384,8947.8125,9049.278192965794,8428.229227633123,8680.516223815013,750173.0,MARUTI.BO,-54.9228515625,-0.006138131701183948,0
2022-09-01,5982.392307692308,-4199.799999999999,-1425.569230769231,357.023076923077,102212.92307692308,848.4846153846154,4631.6,9671.653846153846,2046.792307692308,2116.5846153846155,3738.3846153846152,7346.892307692307,1443.9153846153847,5902.976923076923,20298.36923076924,45334.51538461538,17275.653846153848,2906.646153846153,302080060.0,86401.88461538461,8740.92578125,9361.509875416628,8477.961270683942,8848.360445208606,672339.0,MARUTI.BO,-416.9580078125,-0.047701813085624066,0
2022-10-01,6672.707692307693,-4859.899999999999,-1395.3307692307692,417.47692307692313,104526.77692307692,847.8153846153846,4728.3,9763.746153846154,2074.607692307693,2159.2153846153847,3896.6153846153848,7788.507692307692,1548.284615384615,6240.223076923077,21390.23076923077,45884.484615384616,17498.746153846154,2884.0538461538463,302080060.0,88359.61538461539,9436.3525390625,9677.176730672949,8431.153998216863,8866.192183788604,704055.0,MARUTI.BO,-628.310546875,-0.0665840476258237,0
2023-02-01,9433.969230769231,-7500.299999999998,-1274.376923076923,659.2923076923076,113782.19230769233,845.1384615384615,5115.1,10132.115384615385,2185.869230769231,2329.7384615384617,4529.538461538461,9554.969230769231,1965.7615384615383,7589.207692307693,25757.676923076924,48084.36153846154,18391.115384615383,2793.6846153846154,302080060.0,96190.53846153848,8545.02734375,8943.114978831893,8454.285478124873,8828.54754478723,235775.0,MARUTI.BO,725.3935546875,0.08489072363449686,0
2023-03-01,10124.284615384617,-8160.399999999999,-1244.1384615384616,719.7461538461539,116096.04615384615,844.4692307692308,5211.8,10224.207692307691,2213.6846153846154,2372.369230769231,4687.769230769231,9996.584615384616,2070.130769230769,7926.453846153847,26849.53846153846,48634.33076923077,18614.207692307693,2771.092307692308,302080060.0,98148.26923076923,8214.998046875,8692.83093651499,8050.948144135113,8549.238054228223,160365.0,MARUTI.BO,1480.1083984375,0.18017148512902398,1
2023-04-01,11275.1,-9054.676923076922,-1432.9846153846154,787.4384615384615,120213.61538461538,851.1461538461538,5384.892307692307,10452.16923076923,2310.1615384615384,2555.9692307692308,4877.523076923077,10975.607692307693,2310.023076923077,8665.584615384616,27935.50769230769,49808.276923076926,19112.00769230769,2754.5692307692307,303027945.6923077,101275.08461538462,8509.46484375,8739.044744314548,8301.529953531457,8326.295854347482,257707.0,MARUTI.BO,1068.8955078125,0.12561254173317118,1
2023-05-01,11735.6,-9288.853846153846,-1652.069230769231,794.6769230769231,122017.33076923076,858.4923076923077,5461.284615384616,10588.03846153846,2378.8230769230768,2696.938461538461,4909.046153846154,11513.015384615384,2445.546153846154,9067.469230769231,27929.615384615387,50432.25384615385,19386.715384615385,2760.6384615384613,303975831.38461536,102444.16923076924,9270.4208984375,9336.74417120621,8524.719659723922,8529.375842343286,214749.0,MARUTI.BO,642.9716796875,0.06935733412016609,0
2023-06-01,12196.1,-9523.030769230769,-1871.1538461538464,801.9153846153846,123821.04615384615,865.8384615384615,5537.676923076923,10723.907692307692,2447.484615384616,2837.9076923076923,4940.569230769231,12050.423076923078,2581.0692307692307,9469.353846153846,27923.72307692308,51056.23076923077,19661.42307692308,2766.7076923076925,304923717.0769231,103613.25384615384,9695.1064453125,9757.119869209668,9138.61669686135,9222.870091461024,328960.0,MARUTI.BO,807.3193359375,0.08327080682315065,0
2023-07-01,12656.6,-9757.207692307691,-2090.2384615384617,809.1538461538462,125624.76153846152,873.1846153846153,5614.069230769231,10859.776923076925,2516.146153846154,2978.876923076923,4972.092307692308,12587.83076923077,2716.592307692308,9871.238461538462,27917.83076923077,51680.2076923077,19936.130769230767,2772.776923076923,305871602.7692308,104782.33846153846,9578.3603515625,9851.874551179611,9437.244066594196,9767.670495186623,139430.0,MARUTI.BO,715.4365234375,0.07469300560620401,0
2023-08-01,13117.1,-9991.384615384615,-2309.3230769230768,816.3923076923077,127428.47692307692,880.5307692307692,5690.461538461539,10995.646153846154,2584.8076923076924,3119.846153846154,5003.615384615385,13125.238461538462,2852.1153846153848,10273.123076923075,27911.938461538462,52304.18461538462,20210.83846153846,2778.846153846154,306819488.46153843,105951.42307692308,9913.392578125,9970.552465634406,9170.069283770214,9534.82163219848,392466.0,MARUTI.BO,591.41015625,0.05965769554562099,0
2023-09-01,13577.6,-10225.561538461538,-2528.4076923076923,823.6307692307693,129232.19230769233,887.876923076923,5766.853846153847,11131.515384615384,2653.4692307692308,3260.8153846153846,5035.138461538461,13662.646153846155,2987.6384615384613,10675.007692307692,27906.04615384616,52928.16153846154,20485.54615384616,2784.9153846153845,307767374.15384614,107120.5076923077,10502.42578125,10619.61782552382,9856.82811230989,9906.359911869236,426271.0,MARUTI.BO,-299.46875,-0.028514245778783993,0
2023-10-01,14038.1,-10459.738461538462,-2747.492307692308,830.8692307692307,131035.9076923077,895.2230769230769,5843.246153846154,11267.384615384615,2722.130769230769,3401.784615384616,5066.661538461539,14200.053846153847,3123.1615384615384,11076.89230769231,27900.153846153848,53552.13846153846,20760.25384615385,2790.984615384616,308715259.84615386,108289.5923076923,10293.796875,10744.536234085666,9995.516776207403,10584.945168857888,490425.0,MARUTI.BO,-205.853515625,-0.019997821807125955,0
2024-02-01,15880.1,-11396.446153846153,-3623.8307692307694,859.8230769230769,138250.76923076925,924.6076923076922,6148.8153846153855,11810.86153846154,2996.776923076923,3965.661538461539,5192.753846153846,16349.684615384616,3665.253846153846,12684.43076923077,27876.58461538461,56048.04615384615,21859.08461538461,2815.2615384615387,312506802.61538464,112965.93076923078,11163.8232421875,11605.300555537551,10121.229174493566,10129.103956634024,266063.0,MARUTI.BO,-11067.690902709961,-0.991388941100907,0
2024-03-01,16340.6,-11630.623076923075,-3842.915384615385,867.0615384615385,140054.48461538463,931.953846153846,6225.207692307693,11946.73076923077,3065.438461538461,4106.630769230769,5224.276923076924,16887.092307692306,3800.776923076923,13086.315384615384,27870.69230769231,56672.02307692308,22133.792307692307,2821.3307692307694,313454688.3076923,114135.01538461538,12494.990234375,12605.793448674473,11169.420622656846,11248.622162373818,300340.0,MARUTI.BO,-12393.725036621094,-0.9918955360625,0
2021-04-01,33162.842307692306,-21177.255384615382,-11673.913846153846,311.6730769230769,113157.16,4305.191538461539,6105.664615384616,3840.927692307692,-1564.693076923077,5004.441538461538,12553.196153846153,17745.119230769233,2622.5738461538463,14791.650769230768,204912.7061538461,10592.095384615384,86871.68153846153,4393.206153846154,9696666134.0,399391.7615384615,89.259521484375,94.56637287767988,84.43115946675206,93.43540824748747,10754865.0,NTPC.BO,13.571632385253906,0.15204688709461253,1
2021-05-01,33881.624615384615,-21320.06076923077,-12298.717692307691,262.8461538461538,114783.17,4334.513076923077,6196.319230769231,3905.585384615385,-1728.9061538461538,4988.153076923077,12656.082307692308,18100.30846153846,2824.617692307693,14948.671538461538,206580.2323076923,10594.940769230769,87062.03307692308,4398.612307692308,9696666134.0,400761.7330769231,96.13233947753906,101.61319044659892,87.86756821023933,88.25905472057664,16757992.0,NTPC.BO,4.7413482666015625,0.0493210535847758,0
2021-06-01,34600.406923076924,-21462.86615384616,-12923.52153846154,214.0192307692308,116409.18,4363.834615384615,6286.973846153846,3970.243076923077,-1893.1192307692309,4971.864615384615,12758.96846153846,18455.497692307694,3026.661538461539,15105.692307692309,208247.75846153844,10597.786153846151,87252.38461538461,4404.018461538461,9696666134.0,402131.7046153846,101.26519775390624,105.26708563228377,95.30586406831684,96.26283624658696,20702033.0,NTPC.BO,22.140876770019545,0.21864250760489407,1
2021-07-01,35319.18923076923,-21605.67153846153,-13548.325384615386,165.19230769230768,118035.19,4393.156153846154,6377.628461538462,4034.900769230769,-2057.332307692308,4955.576153846154,12861.854615384616,18810.686923076923,3228.705384615385,15262.713076923075,209915.28461538465,10600.63153846154,87442.73615384616,4409.424615384615,9696666134.0,403501.6761538461,102.8311538696289,106.13706510997751,100.30822894331988,102.0916756451111,17900532.0,NTPC.BO,15.838523864746094,0.15402456618182506,1
2021-08-01,36037.97153846154,-21748.476923076923,-14173.129230769233,116.36538461538458,119661.2,4422.477692307692,6468.283076923077,4099.558461538461,-2221.5453846153846,4939.287692307692,12964.740769230768,19165.876153846155,3430.749230769231,15419.733846153846,211582.8107692308,10603.476923076923,87633.08769230769,4414.830769230769,9696666134.0,404871.64769230766,100.87368774414062,103.91860293514397,97.39378466870824,103.52711649411316,7527006.0,NTPC.BO,12.966941833496094,0.1285463248492102,1
2021-09-01,36756.75384615385,-21891.28230769231,-14797.933076923076,67.53846153846155,121287.21,4451.799230769231,6558.9376923076925,4164.216153846153,-2385.7584615384617,4922.99923076923,13067.626923076925,19521.065384615384,3632.793076923077,15576.754615384616,213250.3369230769,10606.322307692308,87823.43923076923,4420.236923076923,9696666134.0,406241.6192307692,123.40607452392578,125.40700827627327,97.74178137392911,100.52570796111982,22673963.0,NTPC.BO,-12.158828735351562,-0.09852698728371129,0
2021-10-01,37475.53615384616,-22034.08769230769,-15422.736923076924,18.711538461538453,122913.22,4481.120769230769,6649.592307692308,4228.873846153846,-2549.9715384615383,4906.710769230769,13170.513076923076,19876.254615384616,3834.836923076924,15733.775384615385,214917.86307692307,10609.167692307692,88013.79076923076,4425.643076923077,9696666134.0,407611.59076923074,118.669677734375,136.01853144533752,114.91374483463532,126.36040852780458,32917674.0,NTPC.BO,8.361427307128906,0.07045967821573391,0
2022-02-01,40350.665384615386,-22605.309230769228,-17921.952307692307,-176.59615384615392,129417.26,4598.406923076923,7012.210769230769,4487.504615384615,-3206.8238461538463,4841.556923076922,13582.057692307691,21297.01153846154,4643.012307692308,16361.858461538464,221587.9676923077,10620.549230769231,88775.19692307692,4447.267692307692,9696666134.0,413091.4769230769,119.38510131835938,129.0432246035481,110.621248455031,129.0432246035481,8814477.0,NTPC.BO,24.335281372070312,0.2038385117015264,1
2022-03-01,41069.447692307695,-22748.114615384613,-18546.756153846152,-225.4230769230769,131043.27,4627.7284615384615,7102.865384615385,4552.162307692308,-3371.036923076923,4825.268461538461,13684.943846153848,21652.200769230767,4845.056153846154,16518.87923076923,223255.49384615384,10623.394615384615,88965.54846153846,4452.673846153846,9696666134.0,414461.4484615384,124.2079086303711,125.35840799531374,116.75267414996097,121.72283281093134,11240176.0,NTPC.BO,7.547309875488281,0.06076352108904945,0
2022-04-01,42200.810769230775,-23141.243846153844,-19328.883846153847,-269.3169230769231,136018.34923076924,4738.25,7213.962307692308,4718.406923076923,-3440.3123076923075,4636.053846153845,13865.094615384616,22154.31923076923,5181.64,16694.10384615385,226115.43538461527,10880.743846153846,90270.88307692308,4495.806923076923,9696666134.0,418243.5330769231,141.3733673095703,153.0624380260406,125.95667584902807,126.09473015488264,24256204.0,NTPC.BO,-0.5982513427734375,-0.004231711772581784,0
2022-05-01,42613.39153846154,-23391.56769230769,-19486.207692307693,-264.3838461538461,139367.41846153847,4819.45,7234.404615384616,4819.993846153846,-3345.3746153846155,4463.127692307692,13942.35923076923,22301.24846153846,5316.18,16712.307692307695,227307.8507692308,11135.247692307692,91385.86615384616,4533.533846153846,9696666134.0,420655.6461538461,143.7203826904297,148.87462573701958,130.46663491945918,146.29750421372464,18982876.0,NTPC.BO,7.08709716796875,0.04931170537747725,0
2022-06-01,43025.97230769231,-23641.891538461536,-19643.53153846154,-259.45076923076925,142716.48769230768,4900.65,7254.846923076923,4921.580769230769,-3250.436923076923,4290.201538461538,14019.623846153849,22448.17769230769,5450.72,16730.51153846154,228500.2661538461,11389.751538461538,92500.84923076922,4571.260769230769,9696666134.0,423067.7592307693,131.75521850585938,147.40201424529403,124.25396616609878,143.62838369935352,11835604.0,NTPC.BO,18.102569580078125,0.137395465510712,1
2022-07-01,43438.55307692308,-23892.215384615385,-19800.855384615385,-254.5176923076923,146065.55692307692,4981.85,7275.289230769231,5023.167692307692,-3155.499230769231,4117.275384615385,14096.88846153846,22595.106923076924,5585.26,16748.715384615385,229692.6815384616,11644.255384615384,93615.8323076923,4608.987692307692,9696666134.0,425479.8723076923,140.77511596679688,142.1096925775396,125.3123998828334,131.29499728094794,17434380.0,NTPC.BO,21.605987548828125,0.15347874090136854,1
2022-08-01,43851.13384615385,-24142.53923076923,-19958.17923076923,-249.5846153846153,149414.62615384615,5063.05,7295.731538461539,5124.754615384615,-3060.5615384615385,3944.3492307692304,14174.153076923078,22742.036153846155,5719.8,16766.919230769232,230885.09692307693,11898.75923076923,94730.81538461536,4646.714615384615,9696666134.0,427891.9853846154,150.80747985839844,152.28011078974723,139.0263621866916,140.77511580647553,27853720.0,NTPC.BO,10.776260375976562,0.0714570682176706,0
2022-09-01,44263.71461538462,-24392.86307692308,-20115.50307692308,-244.65153846153845,152763.6953846154,5144.25,7316.173846153846,5226.341538461538,-2965.623846153846,3771.4230769230767,14251.417692307692,22888.965384615385,5854.34,16785.12307692308,232077.51230769232,12153.263076923078,95845.79846153843,4684.441538461539,9696666134.0,430304.0984615384,149.8577880859375,165.24224386027254,145.44882942131008,150.88967842430296,30640368.0,NTPC.BO,6.1913299560546875,0.04131470265999259,0
2022-10-01,44676.29538461538,-24643.186923076923,-20272.82692307693,-239.71846153846155,156112.7646153846,5225.45,7336.616153846155,5327.928461538461,-2870.686153846153,3598.496923076923,14328.682307692308,23035.89461538461,5988.88,16803.326923076922,233269.92769230768,12407.766923076924,96960.78153846154,4722.168461538461,9696666134.0,432716.2115384616,162.381103515625,163.83511113771314,148.9666021063493,148.9666021063493,27015743.0,NTPC.BO,-1.8292236328125,-0.011265003089700546,0
2023-02-01,46326.61846153846,-25644.48230769231,-20902.12230769231,-219.98615384615383,169509.04153846152,5550.25,7418.385384615385,5734.276153846154,-2490.9353846153845,2906.792307692308,14637.74076923077,23623.61153846154,6527.04,16876.142307692306,238039.58923076923,13425.782307692309,101420.71384615384,4873.076153846154,9696666134.0,442364.6638461539,159.98902893066406,163.41300412065084,152.57821233330532,161.20853184556296,14840779.0,NTPC.BO,7.459808349609375,0.04662699936032677,0
2023-03-01,46739.19923076923,-25894.806153846155,-21059.446153846155,-215.05307692307693,172858.11076923076,5631.45,7438.827692307693,5835.863076923077,-2395.997692307692,2733.866153846154,14715.005384615386,23770.54076923077,6661.58,16894.346153846152,239232.00461538465,13680.286153846157,102535.69692307692,4910.803076923076,9696666134.0,444776.77692307695,168.70028686523438,175.3424035539949,163.74276647897975,164.3203335410162,8642128.0,NTPC.BO,13.380477905273438,0.07931508685555695,0
2023-04-01,46661.99615384615,-26606.37923076923,-20218.98230769231,-163.36538461538464,176383.61846153846,5791.621538461538,7465.086153846154,6068.154615384615,-2643.170769230769,2763.183076923077,14900.836153846154,24242.406923076924,6797.126153846154,17212.49923076923,241848.2053846154,14084.772307692308,104661.78769230768,5094.592307692307,9696666134.0,449657.2615384616,165.1385498046875,173.0320827708573,160.42167197585172,168.6039957786461,13131481.0,NTPC.BO,37.01298522949219,0.22413291913528458,1
2023-05-01,46172.21230769231,-27067.62846153846,-19221.19461538461,-116.61076923076924,176560.05692307692,5870.593076923076,7470.902307692308,6198.859230769231,-2985.2815384615387,2965.426153846154,15009.402307692308,24567.343846153846,6798.132307692307,17512.44846153846,243271.9907692308,14234.754615384616,105672.89538461536,5240.654615384615,9696666134.0,452125.6330769231,167.44883728027344,173.2245949192953,165.5235847339328,165.61985323665434,7542250.0,NTPC.BO,44.28083801269531,0.26444398618653103,1
2023-06-01,45682.42846153846,-27528.87769230769,-18223.406923076924,-69.85615384615386,176736.49538461538,5949.564615384615,7476.718461538462,6329.563846153846,-3327.392307692308,3167.669230769231,15117.96846153846,24892.28076923077,6799.138461538461,17812.39769230769,244695.7761538461,14384.736923076924,106684.00307692308,5386.716923076923,9696666134.0,454594.0046153846,182.0807647705078,184.48733059982203,165.4754605482398,166.91940004582833,12337234.0,NTPC.BO,57.69718933105469,0.3168769057169518,1
2023-07-01,45192.64461538461,-27990.126923076925,-17225.619230769233,-23.101538461538496,176912.93384615384,6028.536153846154,7482.534615384616,6460.268461538461,-3669.503076923077,3369.912307692308,15226.534615384617,25217.21769230769,6800.144615384616,18112.34692307692,246119.5615384616,14534.719230769231,107695.11076923076,5532.779230769231,9696666134.0,457062.37615384615,202.1515350341797,202.5365797016969,177.84521951221285,189.20421346612164,12882426.0,NTPC.BO,28.060699462890625,0.13881022203539606,1
2023-08-01,44702.86076923077,-28451.376153846155,-16227.831538461538,23.653076923076867,177089.3723076923,6107.507692307692,7488.350769230769,6590.973076923076,-4011.613846153846,3572.1553846153847,15335.100769230768,25542.154615384618,6801.150769230769,18412.29615384616,247543.34692307693,14684.70153846154,108706.21846153846,5678.841538461538,9696666134.0,459530.7476923077,211.72967529296875,215.1470019756993,203.93241020897085,210.4301384565591,15628635.0,NTPC.BO,43.3241882324219,0.2046202931756002,1
2023-09-01,44213.07692307692,-28912.625384615385,-15230.043846153849,70.40769230769229,177265.81076923077,6186.479230769231,7494.166923076923,6721.677692307692,-4353.724615384615,3774.3984615384616,15443.666923076922,25867.09153846154,6802.156923076923,18712.245384615384,248967.1323076923,14834.683846153846,109717.32615384617,5824.903846153846,9696666134.0,461999.1192307692,239.7779541015625,245.48812112714657,211.37357208450848,212.78890817382884,17860519.0,NTPC.BO,66.86776733398438,0.27887370873829903,1
2023-10-01,43723.29307692307,-29373.87461538461,-14232.256153846154,117.16230769230764,177442.24923076923,6265.450769230769,7499.983076923077,6852.382307692307,-4695.835384615385,3976.641538461539,15552.233076923078,26192.028461538463,6803.163076923077,19012.19461538461,250390.9176923077,14984.666153846154,110728.43384615384,5970.966153846153,9696666134.0,464467.4907692308,230.2122344970703,241.24210675608225,222.30585138800308,239.77796283914697,9922896.0,NTPC.BO,82.74079895019531,0.3594109545522363,1
2024-02-01,41764.15769230769,-31218.87153846154,-10241.105384615385,304.1807692307691,178148.00307692308,6581.336923076923,7523.247692307693,7375.200769230769,-6064.278461538463,4785.613846153847,15986.497692307692,27491.77615384616,6807.1876923076925,20211.99153846153,256086.05923076923,15584.595384615384,114772.86461538462,6555.215384615385,9696666134.0,474340.9769230769,330.5939636230469,342.8144524647952,309.9964925858449,316.2053104376566,13945585.0,NTPC.BO,847.9598693847656,2.564958718821723,1
2024-03-01,41274.373846153845,-31680.12076923077,-9243.317692307694,350.9353846153846,178324.44153846154,6660.308461538461,7529.0638461538465,7505.905384615384,-6406.389230769231,4987.856923076924,16095.063846153846,27816.71307692308,6808.193846153846,20511.94076923077,257509.84461538465,15734.577692307692,115783.97230769233,6701.277692307693,9696666134.0,476809.3484615384,333.31842041015625,357.52728222910343,303.4045696946818,333.31842041015625,19556761.0,NTPC.BO,875.4572143554688,2.626489148959118,1
2021-04-01,1607.600769230769,-3289.2438461538463,4043.781538461538,2362.138461538462,61192.65538461538,27774.36076923077,4847.71923076923,2454.2553846153846,6326.7307692307695,-5.736923076923077,503.4038461538461,9970.666153846154,2530.5053846153846,4477.09923076923,3213.136923076923,114082.69230769233,166541.91846153847,3486.8392307692307,159137290.0,283965.3638461539,1102.2232666015625,1128.0127944616663,901.995987317772,971.2888929302668,117486580.0,BAJAJFINSV.NS,317.4954833984375,0.28805006482702694,1
2021-05-01,-1332.1984615384615,-2894.6876923076925,6400.613076923077,2173.7269230769234,61793.79076923076,28101.36153846154,4991.028461538462,2526.600769230769,6245.991538461539,-4.603846153846154,508.3476923076923,10078.992307692308,2566.050769230769,4483.738461538462,3244.173846153846,114510.97461538462,170204.48692307694,3563.188461538461,159137290.0,288086.0176923077,1178.5538330078125,1200.380373026977,1079.513339563065,1088.1830033754318,69113720.0,BAJAJFINSV.NS,533.7203369140625,0.4528603802101626,1
2021-06-01,-4271.997692307692,-2500.131538461538,8757.444615384617,1985.3153846153848,62394.92615384615,28428.362307692307,5134.337692307692,2598.9461538461537,6165.252307692308,-3.470769230769231,513.2915384615385,10187.318461538462,2601.596153846154,4490.377692307692,3275.210769230769,114939.25692307691,173867.05538461538,3639.537692307692,159137290.0,292206.6715384616,1208.775634765625,1249.7983393506315,1141.039978290774,1180.9196768784325,67368050.0,BAJAJFINSV.NS,567.201904296875,0.46923671191209304,1
2021-07-01,-7211.796923076923,-2105.575384615385,11114.276153846156,1796.9038461538462,62996.06153846154,28755.36307692308,5277.646923076924,2671.2915384615385,6084.513076923077,-2.337692307692308,518.2353846153846,10295.644615384615,2637.1415384615384,4497.016923076923,3306.2476923076924,115367.53923076924,177529.62384615385,3715.886923076923,159137290.0,296327.3253846154,1419.71875,1489.8751796653733,1163.0509450279535,1217.654818695902,72781800.0,BAJAJFINSV.NS,359.6934814453125,0.25335544906011315,1
2021-08-01,-10151.596153846154,-1711.0192307692307,13471.107692307693,1608.4923076923078,63597.19692307692,29082.363846153847,5420.956153846154,2743.636923076924,6003.773846153847,-1.2046153846153844,523.1792307692308,10403.97076923077,2672.686923076923,4503.656153846154,3337.284615384616,115795.82153846156,181192.1923076923,3792.2361538461537,159137290.0,300447.97923076927,1712.274169921875,1717.3913971954953,1383.1740753944712,1435.3198450398395,79955060.0,BAJAJFINSV.NS,8.8466796875,0.005166625674148692,0
2021-09-01,-13091.395384615384,-1316.4630769230766,15827.939230769232,1420.0807692307692,64198.332307692304,29409.364615384617,5564.265384615384,2815.982307692308,5923.034615384615,-0.071538461538462,528.123076923077,10512.296923076923,2708.232307692308,4510.295384615385,3368.3215384615382,116224.10384615386,184854.7607692308,3868.585384615385,159137290.0,304568.6330769231,1775.9775390625,1878.446899649961,1645.905084932578,1714.0415835032088,64669200.0,BAJAJFINSV.NS,-137.8455810546875,-0.07761673671135119,0
2021-10-01,-16031.194615384617,-921.9069230769228,18184.77076923077,1231.6692307692306,64799.46769230769,29736.365384615383,5707.574615384616,2888.3276923076924,5842.295384615385,1.061538461538461,533.0669230769231,10620.623076923075,2743.7776923076926,4516.934615384615,3399.3584615384616,116652.38615384616,188517.3292307692,3944.934615384616,159137290.0,308689.28692307696,1779.4122314453125,1929.5691670355247,1702.4141939433744,1770.9151279757543,61741940.0,BAJAJFINSV.NS,-212.8367919921875,-0.11961072776223002,0
2022-02-01,-27790.39153846154,656.3176923076926,27612.09692307692,478.0230769230766,67204.00923076922,31044.36846153846,6280.8115384615385,3177.709230769231,5519.338461538461,5.593846153846154,552.8423076923077,11053.927692307692,2885.959230769231,4543.491538461539,3523.5061538461537,118365.51538461538,203167.60307692303,4250.331538461538,159137290.0,325171.90230769233,1598.82666015625,1672.4598190765437,1517.6948805948336,1580.4945181984456,61940150.0,BAJAJFINSV.NS,-307.38818359375,-0.19225860517218896,0
2022-03-01,-30730.190769230765,1050.873846153847,29968.928461538464,289.6115384615382,67805.14461538462,31371.36923076923,6424.120769230769,3250.054615384616,5438.59923076923,6.726923076923076,557.7861538461539,11162.253846153846,2921.504615384616,4550.13076923077,3554.543076923077,118793.7976923077,206830.17153846152,4326.680769230769,159137290.0,329292.55615384615,1703.457763671875,1727.37639115161,1377.8971844834684,1598.8266425710556,64277990.0,BAJAJFINSV.NS,-611.9405517578125,-0.35923435544345333,0
